05:47:24 [-] WARNING xiaopaw.config.safety: debug.test_api_token is empty or a well-known default; set XIAOPAW_TESTAPI_TOKEN to a strong secret before exposing TestAPI
05:47:24 [-] INFO  xiaopaw.config.safety: all production safety checks passed
10:43:27 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:27 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:27 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:27 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:27 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:27 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:27 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:27 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:27 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:27 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:27 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:27 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:30 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:30 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:30 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:30 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:31 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:31 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:31 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:31 +0800] "GET /api/frontend/experts/categories HTTP/1.1" 200 498 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:31 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:31 +0800] "GET /api/frontend/expert-scenarios HTTP/1.1" 200 2603 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:31 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:31 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:31 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:31 +0800] "GET /api/frontend/experts/categories HTTP/1.1" 200 498 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:31 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:31 +0800] "GET /api/frontend/expert-scenarios HTTP/1.1" 200 2603 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:36 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:37 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:37 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:41 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:41 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:41 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:41 +0800] "GET /api/frontend/knowledge/bases HTTP/1.1" 200 483 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:41 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:41 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:41 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:41 +0800] "GET /api/frontend/knowledge/bases HTTP/1.1" 200 483 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:42 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:42 +0800] "GET /api/frontend/knowledge/bases/kb-73c6fd1e2d4e/documents HTTP/1.1" 200 761 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:43:42 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:43:42 +0800] "GET /api/frontend/knowledge/bases/kb-73c6fd1e2d4e/documents HTTP/1.1" 200 761 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:44:03 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:44:03 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:44:07 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:44:07 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
10:44:10 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:18:44:10 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1265 "http://localhost:5173/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
13:46:11 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:46:11 +0800] "GET /api/frontend/experts HTTP/1.1" 401 194 "-" "curl/8.7.1"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:47:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:47:59 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:48:10 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:48:10 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:48:10 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:48:10 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:48:29 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:48:29 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:48:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:48:59 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:48:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:48:59 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/messages HTTP/1.1" 200 5406 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****046846_1 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****339998_3 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****377100_5 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/knowledge-bases HTTP/1.1" 200 499 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/skills HTTP/1.1" 200 12757 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/skills HTTP/1.1" 200 226 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****046846_1 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****339998_3 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****377100_5 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/knowledge-bases HTTP/1.1" 200 499 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
